rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
8561,de,4954821,Maldenarus,98.46%,37135,100,4861,35,1149,769
8562,my,4042706,Vexine,98.54%,49650,100,4861,32,876,1115
8563,gb,6714807,kindbanana,98.51%,31402,100,4860,30,837,852
8564,fr,4070274,Cartkif,98.67%,72898,100,4860,50,375,421
8565,au,43265,Hark,99.44%,79070,100,4860,200,657,18
8566,pl,4691580,H0nney,98.51%,19390,99,4860,6,227,336
8567,pl,1972560,Z3734,98.04%,33120,100,4860,41,590,429
8568,kr,6472019,Sonin Stella,96.87%,9184,98,4860,4,107,189
8569,be,4255720,VeilStar,98.64%,56654,100,4860,86,1674,287
8570,dk,1667126,Zakdawg,98.89%,62308,100,4860,70,1063,475
8571,ru,5849207,Benvy,97.82%,40322,99,4860,8,484,409
8572,pt,2515691,[Cat],98.58%,56931,100,4859,147,1550,694
8573,kr,2539017,Letia,96.12%,73935,100,4859,19,1103,789
8574,ec,6343534,-Tio jacks-,99.07%,55174,100,4859,191,1341,963
8575,cn,3735192,Sakura Cocoa,97.49%,20843,100,4859,2,274,246
8576,fr,1338235,Etyio,98.77%,36060,100,4859,70,1737,824
8577,pl,3124647,Rdzeniu,98.18%,12508,97,4859,7,73,87
8578,kr,1873596,SevenWing,98.69%,52789,100,4859,202,1522,324
8579,sg,5168160,kelong,97.68%,41613,100,4859,15,252,693
8580,at,586575,Ajawung,99.41%,63479,100,4859,1409,2128,773
8581,kr,2459758,[Bera],98.18%,70306,100,4859,27,453,53
8582,us,451852,lS9lRyan,98.17%,49929,100,4859,56,1677,1954
8583,no,4385728,Kris4Wilscott,98.50%,44834,100,4858,18,755,649
8584,fr,7927754,akwari,99.01%,87299,100,4858,346,810,579
8585,cl,1385747,anikiii,100.00%,137784,101,4858,4588,706,10
8586,by,6427216,Blazink,97.63%,32065,100,4858,4,91,305
8587,de,5889185,Kasai,99.03%,20279,100,4858,42,892,788
8588,it,5230168,-Noctis -,98.90%,40888,100,4858,89,433,426
8589,us,2739388,Grahamaglam,99.01%,81679,100,4858,27,600,871
8590,sg,7657184,-Hiro-,97.83%,26290,100,4858,12,513,279
8591,cn,4464845,Aimseky,97.77%,13840,99,4857,5,193,340
8592,jp,3072729,whiteMoCa,97.79%,45030,100,4857,6,611,605
8593,us,2837525,XIV,98.27%,76917,100,4856,23,369,343
8594,cn,3655476,Iceloki,98.56%,25977,100,4856,44,970,612
8595,fi,2728618,Birtha,98.43%,20430,98,4856,21,415,567
8596,fi,3715849,jaaakb,98.20%,52524,100,4856,49,1474,2081
8597,pl,5827527,Nolifee96,99.14%,32150,99,4856,43,259,142
8598,fi,5379717,Havok,99.36%,17045,99,4856,26,477,479
8599,ru,2532800,Awix,98.89%,67372,100,4856,173,1986,1390
8600,kr,2444102,YoRiBoGo,98.86%,21432,99,4856,28,491,340
8601,nl,3413075,BlowyEyEYe,98.55%,33641,100,4856,6,298,772
8602,us,8248239,My Aim Noob,98.62%,11423,98,4856,6,242,910
8603,cz,2313409,Dwarfda,98.86%,34985,100,4856,57,905,693
8604,se,4779976,Misofine,98.54%,53625,100,4855,9,468,836
8605,us,2758263,Marko,98.91%,18931,99,4855,15,205,269
8606,nl,3582927,chrisstar123,99.04%,26847,100,4855,24,496,906
8607,us,5602459,Nepo,98.50%,32375,99,4855,9,286,457
8608,br,3786541,Matsuoka-kun,98.30%,26496,100,4855,8,453,609
8609,us,6088709,Doug,99.62%,41519,100,4855,111,715,608
8610,ve,4066237,slayerxsz,98.66%,74208,100,4855,256,1292,490
8611,ca,3356260,Onecat,98.91%,41428,100,4855,38,548,462
8612,jp,962342,vp2_myth,99.11%,72882,101,4855,140,2334,577
8613,se,1745391,Halo Stalker,98.92%,52288,100,4855,47,661,917
8614,cn,1069335,nasia,98.43%,77052,101,4854,46,1934,1330
8615,br,4737443,-Zaacky-,98.82%,33056,99,4854,7,129,109
8616,nl,2447940,WhatTheHai,98.23%,26340,99,4854,39,392,313
8617,ca,2652543,Frostings,98.65%,38638,100,4854,124,1026,740
8618,cn,154494,A sterisk,98.09%,43551,100,4854,6,589,602
8619,vn,4246746,xTsukio,99.24%,17964,99,4854,38,586,480
8620,vn,2517844,Nozomu-,98.43%,51105,100,4854,13,754,566
8621,nl,987986,ossman,97.47%,47310,100,4854,16,828,855
8622,cn,2365726,KazamiYuuka,98.73%,27408,100,4854,68,1379,2009
8623,jp,1959594,Santa,99.23%,43078,100,4854,219,637,496
8624,us,1379193,Silverdesu,98.23%,17498,100,4853,73,381,329
8625,tr,6048907,Ros3sDark,97.79%,18850,99,4853,21,396,382
8626,au,3221219,MrPiingu,98.46%,55744,100,4853,26,310,274
8627,at,2957759,Elfman,97.73%,86295,100,4853,16,459,967
8628,de,6676400,DaniGts,98.88%,17919,99,4853,13,248,536
8629,br,5107230,Chabirosa,98.69%,39068,100,4852,23,562,631
8630,my,3583981,Mazingerlaaa,98.71%,35181,100,4852,194,975,43
8631,pt,3547567,[HDHR],98.44%,70115,100,4852,47,791,1339
8632,cn,229400,Gcc_Chitoge,97.95%,29988,100,4852,10,543,862
8633,ca,6677448,-Tooru-,99.47%,42974,100,4852,222,330,30
8634,de,3477609,Kuuhaku Nyanko,98.59%,25401,99,4852,6,187,526
8635,pl,1893989,MIKI_21_PL,98.71%,30797,100,4852,19,574,163
8636,tw,2185864,zxc159246,98.87%,51602,100,4851,34,1219,892
8637,pl,3847162,Raitoningu,98.55%,21590,100,4851,6,323,403
8638,de,4074512,FQZ,98.72%,22591,100,4851,21,442,688
8639,se,3555989,Potatsu,98.67%,26813,100,4851,25,664,648
8640,nl,4824703,Lucian,99.27%,62114,100,4851,99,362,153
8641,id,2115465,S E L,98.19%,69958,100,4851,83,620,253
8642,jp,1552493,ymkmys,98.99%,139169,101,4851,256,3101,323
8643,hr,4069254,Dostedt,97.65%,24727,100,4850,52,638,405
8644,ca,185357,Xenans,97.89%,17008,100,4850,4,237,489
8645,fr,3699208,Messinae,98.98%,51455,100,4850,57,545,351
8646,pl,4258096,Leniwy Marcel,98.69%,39529,100,4850,4,282,478
8647,ar,4867048,Windalfr,98.68%,35472,100,4850,62,352,265
8648,kr,1918266,Mesis,99.00%,76920,100,4850,164,809,111
8649,ph,4902197,carljcdc,98.25%,20951,100,4850,9,397,237
8650,hk,4229425,CanonDavid,97.19%,8570,97,4849,5,187,154
8651,br,3591462,BlackFrost,98.03%,83239,100,4849,33,705,716
8652,sg,3083976,Destirox,99.13%,86939,100,4849,43,984,700
8653,us,2542365,GlennCampbell,98.18%,65521,100,4849,33,749,461
8654,ar,4138568,[ Lukita ],99.25%,71253,100,4848,60,226,172
8655,gb,4789011,R3K3M,98.59%,35022,99,4848,20,302,348
8656,us,6870624,makiSoba,98.74%,19727,99,4848,8,408,231
8657,us,5544311,blocks,99.33%,35742,100,4848,21,284,690
8658,cn,4797587,Hasaki-,98.11%,69597,100,4848,42,784,401
8659,au,8039809,kebab,98.26%,22682,100,4848,2,512,883
8660,mq,7341129,- Voice -,98.79%,18680,99,4847,42,482,476
8661,ar,1295872,Em4gon,97.83%,33228,100,4847,25,520,1691
8662,fr,2806413,shaark,98.71%,23669,100,4847,9,420,443
8663,us,3942633,bahoopla,97.12%,29634,99,4847,3,211,410
8664,us,4581522,Shinyblade,98.29%,46721,100,4846,55,966,1091
8665,kr,2670608,My Angel Ja-hee,98.70%,31304,100,4846,37,692,506
8666,pl,1963601,KawaiiCat,98.58%,49867,100,4846,97,1222,630
8667,id,3245206,Zaslvaski,98.50%,24022,100,4846,35,555,540
8668,fi,5023436,Polvi,98.73%,26234,99,4846,19,212,335
8669,pl,2717841,Fabilous,98.94%,67744,100,4846,129,874,887
8670,no,4525240,Gumpyyy,98.63%,49758,100,4846,147,1239,1034
8671,jp,372900,wanda18,99.34%,44581,100,4845,175,1308,1251
8672,kr,1071269,maR meR,98.82%,20165,99,4845,34,366,340
8673,au,2595012,mantecore,99.36%,22503,100,4845,242,849,192
8674,il,3742734,FokC,98.84%,42723,99,4845,7,171,362
8675,us,3396814,Sayori-sama,98.32%,62980,100,4845,83,629,287
8676,il,3691640,ZUMA,98.37%,46051,100,4845,27,495,558
8677,ca,5179915,spaghett,98.90%,29734,100,4845,42,307,754
8678,us,4333732,XbeastXbx,98.11%,30213,100,4845,34,336,614
8679,de,3887345,Nam,98.59%,53046,100,4845,134,1042,828
8680,cl,2400953,7205488,96.74%,45042,100,4845,22,728,267
8681,au,205406,blop,98.49%,52344,100,4844,14,1240,816
8682,kr,2484226,[ Yunesuki ],98.17%,24592,99,4844,1,389,326
8683,gb,3481529,Pogge,99.17%,31104,100,4844,83,810,1376
8684,us,2307220,Naycire,97.40%,20675,100,4844,4,263,200
8685,ca,1699875,Remyria,98.92%,31853,99,4844,544,624,183
8686,jp,593563,YXT,98.78%,53971,100,4844,147,1208,1864
8687,cn,1421586,NakagawaNatsuki,98.51%,39790,100,4844,24,595,415
8688,ca,3576537,lolixz,98.12%,81808,100,4844,29,974,628
8689,jp,2978603,litz,99.29%,25183,100,4844,138,553,210
8690,pl,1711078,MegaMagicPencil,98.78%,54096,100,4844,67,1661,1018
8691,au,2670724,grimmjoww32,98.79%,37743,100,4844,14,340,957
8692,jp,5028707,mama2093,98.39%,39745,100,4843,38,676,1185
8693,tw,2495971,Han Ji,98.94%,28803,100,4842,229,1457,666
8694,pl,4103076,Himeku,99.13%,29032,100,4842,78,480,179
8695,ca,2008660,ijtiba,99.21%,39166,100,4842,65,313,145
8696,ar,4912763,Aranguena,99.31%,57960,100,4842,790,1524,1511
8697,jm,5420448,Gliv,99.22%,29700,100,4842,22,323,412
8698,pl,2409764,CooKJX,98.70%,64392,100,4842,55,1506,587
8699,pl,7352219,Astrafe,97.43%,26289,100,4842,17,366,491
8700,cn,1371409,Banana skin,97.03%,35875,100,4841,12,749,885
8701,cl,203181,nVidi4x,97.80%,73076,101,4841,194,4670,369
8702,rs,1431051,Coult909,98.13%,67548,100,4841,15,425,564
8703,jp,1204709,Leon_snow,99.39%,68004,100,4841,616,1652,480
8704,fr,3946607,Skyo,98.84%,77244,100,4841,446,2708,529
8705,gb,5068171,samlu1999,98.24%,20278,100,4841,48,497,698
8706,fr,6621540,Seguri,98.51%,28575,100,4841,58,664,1056
8707,cn,2365914,[-shinku-],97.69%,39865,100,4841,11,811,1712
8708,pl,2217579,khristal,98.91%,31735,100,4841,15,837,506
8709,be,6479616,Mornis,99.04%,24042,100,4841,48,798,817
8710,bg,2950406,bite1234,98.23%,32803,100,4840,36,779,565
8711,id,613802,Drazors,99.36%,29835,100,4840,270,855,249
8712,jp,1687932,White_sou,98.47%,20786,100,4840,28,292,419
8713,de,2722411,Elegooost,99.26%,56287,100,4840,288,1154,958
8714,fi,4321503,sesh,98.63%,42299,99,4840,57,404,537
8715,us,4787163,NickTheCat,99.16%,34737,100,4840,64,342,591
8716,pl,5839959,MouseSenpai,98.05%,31870,100,4840,17,362,264
8717,fr,3048289,m i t s u-,97.70%,46042,100,4840,76,1448,762
8718,de,4761693,[S]iXx,98.63%,39942,100,4840,28,682,1129
8719,de,810101,exerakun,98.91%,63716,100,4840,58,997,604
8720,kr,4477846,[Lara-],98.41%,14164,100,4840,15,551,323
8721,ru,4948698,SalamandrXL,99.10%,53395,100,4839,194,1098,600
8722,cn,3173579,fly is the best,96.31%,14721,100,4839,4,603,693
8723,us,5049077,HyphyNut,98.17%,51675,100,4839,47,585,501
8724,jp,6630027,Rimass,97.80%,61057,100,4839,79,688,1044
8725,se,5006932,Such Amaze,98.86%,12108,95,4839,24,164,149
8726,us,5116686,Loyd,98.39%,33861,100,4839,21,588,573
8727,au,2086029,zyphenz,98.93%,30471,100,4839,143,906,1156
8728,br,2652951,Trynna,98.39%,40971,100,4839,122,758,658
8729,au,2322102,Grimsever,98.93%,35139,100,4839,47,702,770
8730,jp,6097171,Livaz,99.42%,39640,100,4839,106,276,173
8731,pe,6048753,dint,94.42%,30873,99,4839,2,211,299
8732,de,2080995,Bui,99.22%,55792,100,4839,82,1070,1381
8733,ar,7866161,Uberlegen,97.52%,34204,99,4839,53,379,658
8734,ru,4892883,moJusko,98.23%,27446,100,4839,16,343,225
8735,nz,4896624,Kuvster,97.39%,26410,98,4838,13,120,209
8736,lv,5055325,goodfy,98.62%,33186,100,4838,88,816,701
8737,jp,4216466,KazaGuruma,98.77%,36818,100,4838,46,890,581
8738,fr,1917071,Poly,98.37%,32421,100,4838,59,656,290
8739,pl,1836826,Kliiper,98.48%,23726,99,4838,34,377,256
8740,fi,4312196,LightCute,97.87%,79905,100,4838,32,561,304
8741,us,6756957,_Mayo,98.65%,31059,100,4838,3,435,658
8742,hu,4120369,xXFireeXx,98.75%,44058,100,4837,60,434,679
8743,tw,1261399,W Fanren,98.35%,60716,101,4837,1064,3300,1085
8744,kr,727028,LifeDrink,98.89%,67464,100,4837,121,2076,837
8745,pl,8192270,Mistage,98.71%,33949,100,4837,9,354,908
8746,cl,2753593,Xist,96.06%,24149,99,4837,1,140,232
8747,cn,455611,Lv_A,98.40%,49446,100,4837,35,1515,1342
8748,us,3813797,Zakatack1337,98.53%,16358,99,4837,12,345,420
8749,cn,1417563,icelemons,98.14%,43396,100,4837,48,1227,654
8750,uz,5057275,[Mercuri],99.09%,41748,100,4837,279,363,66
8751,ru,4301627,Maggy,99.32%,60000,100,4837,43,331,663
8752,fr,5410051,Hichinoro,97.33%,54087,100,4837,66,546,702
8753,au,3056451,Paranerd,99.30%,55650,100,4837,31,385,190
8754,lt,1130049,darkinas,99.28%,79939,101,4837,397,4240,406
8755,de,8547351,Harakiri,99.04%,16061,98,4837,77,158,510
8756,ru,4722023,ressbill,97.14%,30803,99,4837,3,135,290
8757,id,3024983,000rang,98.29%,7939,94,4837,19,297,196
8758,ro,6566362,Dank Uta,96.58%,24235,100,4836,13,385,600
8759,ru,7961808,kuumaniac,98.91%,38801,100,4836,52,595,216
8760,de,3711889,Exo,98.53%,42603,100,4836,35,373,433
8761,it,6387149,MyStamina Sucks,97.32%,25884,99,4836,31,324,322
8762,hk,2984074,tkp205074,98.76%,26085,100,4836,50,538,634
8763,hk,4625193,H_master,98.01%,41393,100,4836,6,290,590
8764,us,7717045,PorousRock,99.00%,20599,100,4836,59,508,606
8765,nl,3875866,Luminuso,98.61%,20447,99,4835,8,148,524
8766,de,3779435,[Ascension-],97.85%,37602,100,4835,6,269,708
8767,ua,2489090,StAr WiNd,99.02%,21853,100,4835,49,737,561
8768,id,7134519,ABDENZELN555,98.64%,17187,99,4835,80,413,443
8769,pe,5501031,-Kuromine,97.89%,27766,99,4835,8,413,82
8770,jp,769071,ahepp,98.83%,36373,100,4835,43,1009,861
8771,id,2898695,krabbypatty,98.87%,31438,100,4834,86,509,804
8772,ru,5372203,Emillia-,98.00%,55466,100,4834,1,243,409
8773,ca,3755095,kieve,98.35%,20835,100,4834,68,836,1362
8774,fr,4034033,Kyubee,98.38%,43804,100,4834,18,801,708
8775,ua,3648989,X-Harn,98.54%,55760,100,4834,24,1296,439
8776,kr,2252805,chlalstj,98.61%,29467,99,4834,40,441,306
8777,cl,5446553,Silkan,98.66%,13734,100,4834,42,1023,714
8778,de,999096,BlackworldFox,98.44%,37303,100,4834,66,1049,411
8779,se,6104676,whaliin,98.88%,18502,100,4834,21,419,527
8780,us,1472763,Osuuki,92.06%,18643,100,4833,7,284,567
8781,de,1744419,Tyser,98.79%,89909,100,4833,33,693,1113
8782,us,7342098,Jason,98.40%,36447,100,4833,24,418,584
8783,ch,3086541,Golum,98.95%,60104,100,4833,164,1312,741
8784,pe,4369832,Gerar14x,96.50%,54791,100,4833,0,531,785
8785,pe,6481174,Alea,99.22%,27190,100,4833,76,1211,822
8786,tw,851916,james4515,97.96%,46594,100,4833,69,695,568
8787,ch,5321827,Michel4056,98.89%,46913,100,4833,22,286,125
8788,ru,6770483,Derea,99.29%,8837,98,4832,10,68,17
8789,cl,1222119,[ KiritoAmano ],97.90%,41379,100,4832,24,1475,1327
8790,pl,4289798,SoloTek,99.34%,54530,100,4832,185,1391,637
8791,jp,6138847,11g,97.96%,47038,100,4832,9,617,664
8792,nl,2458886,jojustie19,99.19%,34080,100,4832,43,591,460
8793,gb,3018823,DmS14,96.84%,40138,98,4832,12,248,307
8794,hk,2155469,stephen5213,100.00%,21682,100,4832,520,2,3
8795,gb,3848015,AutoAssemble,98.74%,17294,100,4832,14,434,488
8796,ru,7449455,Bloodfang,98.79%,37782,100,4832,36,395,216
8797,us,3841872,Sliceofpie,99.13%,39570,100,4831,85,437,658
8798,jp,1427913,Miumiu,98.73%,49608,100,4831,11,689,271
8799,ca,3675667,yochycka99,97.91%,40450,100,4831,2,370,216
8800,jp,3486201,YMDx,98.88%,59714,101,4831,697,2411,115
8801,au,4809596,KawaiiLittle,98.93%,40887,100,4831,45,295,362
8802,au,7109508,robo50211,99.13%,35432,100,4830,18,231,608
8803,gb,1484934,Snookie,98.58%,22413,100,4830,53,470,318
8804,au,414907,Kargo,98.58%,55716,100,4830,58,630,808
8805,pl,6402924,Nelixus,96.92%,56148,100,4830,35,561,595
8806,ar,4628293,Rodrigo-O_O-,98.46%,47117,100,4830,285,1074,997
8807,au,5083148,Astercus,98.55%,32121,100,4830,54,427,108
8808,gb,7855932,Skeep,97.72%,27739,99,4830,40,273,598
8809,pt,4357340,Kon4m,97.39%,23084,99,4829,68,770,497
8810,de,5430616,Hashiek,98.79%,27044,100,4829,74,422,566
8811,de,5435079,catnio,98.19%,37280,100,4829,2,177,758
8812,au,2487447,408,98.07%,35782,100,4829,94,1183,436
8813,de,6028647,Ind_exe,99.06%,10890,99,4829,13,341,824
8814,kr,1643193,Pikasha-,97.70%,55880,100,4829,57,976,340
8815,no,4107373,Thexes,98.77%,82038,100,4829,32,747,683
8816,us,3198753,StormZL,98.92%,30436,100,4829,35,476,400
8817,ru,5018732,tochno,99.11%,32745,100,4829,43,744,522
8818,au,3313521,Andoryuu,98.57%,67009,100,4829,83,670,252
8819,de,3741411,Kami-Desu,99.31%,38411,100,4828,1028,1127,881
8820,ca,2763363,Shadw,98.79%,26626,100,4828,23,433,493
8821,pe,641586,Mark47[VL],98.44%,37372,100,4828,28,824,483
8822,ee,3606568,Hedgeturtle,98.59%,36049,100,4828,100,515,545
8823,kr,5360773,-NaRin-,98.30%,28861,100,4828,169,689,432
8824,us,7398964,matthew-,98.70%,27509,100,4828,62,476,899
8825,us,3609632,Tapperino,97.93%,46594,100,4828,39,630,491
8826,cn,981497,1453nbzt,98.32%,10936,98,4828,28,578,457
8827,jp,1640405,nacyaki,98.20%,58817,100,4828,122,1214,1382
8828,gb,4151291,Senpai,98.87%,69892,100,4828,34,695,540
8829,fr,2552141,elie,98.92%,15482,100,4828,30,471,410
8830,us,3994490,Joe Joe-,99.32%,80783,100,4828,152,668,999
8831,ca,3968854,lolwaterbottle,98.68%,7853,97,4828,6,161,70
8832,de,2363563,- f l x -,98.83%,24264,100,4828,79,869,993
8833,gb,5940941,Redolwolf,98.85%,30437,100,4828,72,736,678
8834,gb,5218178,Malteser,97.86%,28175,98,4828,26,205,349
8835,cn,269977,Seraphic Law,99.33%,42846,100,4827,266,1292,168
8836,jp,1378727,ach,98.31%,65162,100,4827,88,1287,561
8837,de,4367311,ReazerXI,98.96%,22673,100,4827,94,663,482
8838,us,4839742,Nishana,98.71%,21185,99,4827,17,381,351
8839,us,6138966,lolwuts,98.23%,68679,100,4827,92,410,303
8840,hk,3272122,Akino,99.00%,42254,100,4827,158,1906,608
8841,ca,6558421,WutMf,98.55%,34758,100,4827,7,527,1181
8842,kr,4608144,Syniez,97.35%,8373,98,4826,12,217,192
8843,be,2775884,zakenz,98.61%,63637,100,4826,13,406,409
8844,ru,6631818,avriron,98.54%,45577,100,4826,15,520,1076
8845,sk,6871604,Adversaryyy,99.54%,21108,99,4826,25,227,138
8846,cl,2795826,Blizzard,99.03%,46335,100,4826,117,1099,251
8847,jp,1235183,Bloody R Enryu,98.66%,101910,101,4826,238,2667,476
8848,tw,4519494,Spinesnight,98.10%,45167,100,4826,15,512,676
8849,us,7604580,Kaiverax,99.22%,25768,100,4825,193,1380,757
8850,ru,4414943,Ritalityxx,98.06%,49468,100,4825,15,957,572
8851,cl,2560694,himeko asdasd,99.12%,5654,96,4825,15,206,257
8852,us,8114269,- Xiao -,98.62%,24564,99,4825,19,478,818
8853,us,6261488,-setnom-,98.35%,39627,100,4825,14,481,452
8854,us,3360903,esibun,98.76%,35200,100,4825,26,412,542
8855,pl,7782050,MieszajaJP,98.79%,24134,99,4825,25,371,355
8856,kr,7827259,My Angel isla,98.94%,18803,98,4824,59,106,95
8857,fi,3508104,acchin,98.28%,18199,100,4824,26,463,979
8858,cl,5386106,Deruz,98.44%,20287,97,4824,6,183,186
8859,br,3044264,Skull Kid,99.04%,35243,100,4823,55,503,477
8860,jp,1191244,[0x0]sora,98.03%,22864,97,4823,24,312,568
8861,ru,4822840,Ellaugh,98.19%,24589,98,4823,19,229,176
8862,pl,5867803,Ubedzio,98.65%,29011,99,4823,51,369,642
8863,ua,6749564,AndroidxP,97.18%,32553,99,4822,11,120,328
8864,tr,2313615,Shirai Kuroko,98.34%,30003,100,4822,46,721,413
8865,de,2950757,Dewaschina,98.69%,57769,100,4822,16,806,1070
8866,tw,5144730,ryo4379299,98.89%,34137,100,4822,8,320,460
8867,fr,2225164,Rhoko,96.28%,84328,100,4822,12,681,797
8868,gb,4383671,Jakeizi,98.87%,34417,100,4822,37,544,933
8869,pl,3164146,AxizEn,98.93%,43408,100,4822,58,372,612
8870,jp,1711469,D a N u,98.72%,72456,101,4822,391,2400,114
8871,no,7696461,ScepticalPoem,99.18%,21106,100,4821,19,408,514
8872,co,4301217,iDeztructionZ,98.90%,59835,100,4821,50,1011,278
8873,de,1609759,Mezame,98.55%,89067,100,4821,72,904,1439
8874,kr,2790563,Konekoiro Sekai,97.45%,50558,100,4821,10,825,1040
8875,pl,3228370,Barciok,98.91%,36247,100,4821,49,800,651
8876,uy,4589066,-BeriO-,99.34%,64947,100,4820,101,554,805
8877,lt,6933847,Leda,97.48%,35198,100,4820,41,405,545
8878,pt,2422005,Kaku-,98.79%,68656,100,4820,28,533,786
8879,jp,766042,OIoiIO,99.19%,64934,100,4820,273,1512,907
8880,us,2160677,Mikey130,98.04%,31050,100,4820,516,765,721
8881,gb,3489866,Subsonix,98.59%,21135,100,4820,14,467,672
8882,us,2233881,theironnoah,98.99%,19440,100,4820,9,416,738
8883,ca,2983749,Bad Pandah,99.02%,72253,100,4820,182,930,472
8884,br,3085211,Smokker,97.59%,46729,100,4820,57,1082,377
8885,de,2180114,Pampel,97.68%,49489,100,4819,54,680,434
8886,jp,3951446,Factory New,97.59%,16049,99,4819,0,331,215
8887,mn,2105361,Wizardy,98.37%,31613,100,4819,65,953,430
8888,tr,6918942,Reina Kousaka,97.89%,39691,100,4819,2,262,330
8889,us,4487521,Stembridge,98.92%,38164,100,4819,17,437,1076
8890,ca,2570202,Teshi,99.11%,24967,100,4819,45,1035,764
8891,us,2567318,- Ashe -,98.14%,76025,100,4819,5,306,369
8892,cn,4014850,woshizhu,98.01%,17563,99,4819,14,328,403
8893,ru,4417625,Yunona,98.16%,15201,100,4819,112,847,673
8894,us,4402173,Siege,99.27%,36544,100,4819,44,252,350
8895,ca,3188094,Zaffer,98.51%,41156,100,4818,20,447,940
8896,de,7646976,MagnusTheGreat,99.10%,16557,100,4818,29,304,620
8897,cl,4881251,Lasseh,97.77%,11913,97,4818,3,108,169
8898,pl,4481682,N-Game,99.02%,34979,100,4818,158,1065,238
8899,pl,3036339,YunoWasTaken,98.94%,43466,100,4818,28,565,182
8900,cn,737697,Sakamoto san,98.11%,132102,101,4818,157,5743,1913
8901,us,4075221,Fist,98.44%,42328,100,4818,12,268,421
8902,cn,2046737,zxhzxhz,98.23%,26735,100,4818,26,1033,558
8903,us,3520846,Peculiar rhythm,98.58%,23299,100,4818,1,296,788
8904,ru,1147104,Olik122,97.58%,41830,100,4818,5,335,516
8905,kr,4634328,[Durante],98.69%,24109,100,4817,26,399,367
8906,ru,3332437,Demetori,98.06%,50000,100,4817,6,564,1097
8907,us,3083627,Luthardt,98.25%,26540,100,4817,15,327,513
8908,de,2366473,ArabischeWelle,98.33%,36261,99,4817,46,494,399
8909,gb,7944451,shauney132,99.02%,36809,100,4817,23,350,647
8910,ua,7611297,Tyrrrz,98.72%,52671,100,4817,118,1039,615
8911,us,3006257,sluggo,99.20%,40194,100,4817,66,861,668
8912,au,3588571,Levidia,97.46%,45549,100,4817,5,257,536
8913,de,3720757,cubeoOr,99.20%,35808,100,4817,110,1258,990
8914,vn,5259633,WhiteGrass,97.84%,37235,100,4816,10,788,910
8915,au,3172955,CuVee,99.47%,7705,98,4816,53,600,363
8916,de,4325669,NicoSan,98.02%,41368,100,4816,8,578,598
8917,us,2601333,yuzuki-,98.55%,35675,100,4816,24,544,437
8918,jp,1563537,toreizu,98.36%,51404,100,4816,431,1571,271
8919,cl,2675187,pold10,98.46%,38588,100,4816,55,1501,701
8920,us,4011321,SushiBottle,98.50%,31756,100,4816,6,401,768
8921,de,4088998,Negatiiive,98.88%,16455,100,4816,116,954,817
8922,tr,2997755,Zaruhohl,98.50%,122702,100,4816,1294,831,103
8923,gb,2825198,xBeast,99.10%,91132,100,4816,362,1183,684
8924,cn,1824868,dtlxb,95.57%,21582,100,4816,8,204,436
8925,it,3075952,IchiBeats,98.25%,35829,100,4816,53,1291,982
8926,lv,2143512,Duucijs,98.79%,15155,99,4816,16,247,525
8927,ar,6260526,EgoGamer,97.96%,31170,99,4816,7,243,281
8928,de,5280025,Xcalibour,98.99%,26540,100,4816,524,2318,505
8929,ca,4136150,emanfman,99.21%,38392,100,4816,52,513,325
8930,ar,5431828,GianL2000,98.69%,52863,99,4816,143,1077,622
8931,br,3471681,Furyy07,98.20%,59114,100,4816,31,782,475
8932,gb,7959222,Majoreh,98.28%,42988,100,4815,67,535,493
8933,cn,2118712,YouHeBuKe,97.34%,50416,100,4815,54,2043,405
8934,fr,5879135,DragonWhiterOR,98.05%,22919,99,4815,32,388,631
8935,gb,4116244,Skiddly,98.17%,27945,99,4815,42,330,440
8936,se,1508032,Qzio,98.88%,106445,100,4815,158,1963,1522
8937,ru,7487224,givlar,97.74%,26770,100,4815,3,197,487
8938,fr,315602,Eden Crow,98.18%,55490,100,4815,67,1667,1336
8939,au,5945515,tover1,97.31%,27836,100,4814,8,453,608
8940,de,3848525,-Leer,99.00%,19287,100,4814,21,464,1470
8941,jp,2180993,Ast03ki,97.48%,37149,100,4814,42,808,691
8942,pl,3512647,izeikooC,98.58%,25073,99,4814,29,544,331
8943,au,4310792,Sadahiko,99.05%,73721,100,4814,192,1096,1237
8944,pl,4805323,NadaRite,98.98%,35460,100,4814,78,675,264
8945,ru,6531923,Toodls,97.85%,17090,100,4814,62,1154,700
8946,us,3629796,Yuriko,99.08%,36062,100,4814,92,830,178
8947,jp,1042234,K N i S,99.33%,131394,102,4814,495,1943,804
8948,id,6482392,Zephyr IND,98.36%,12354,99,4814,5,231,387
8949,gb,3302479,Debirufisshu,97.08%,29932,99,4813,3,178,236
8950,gb,6376302,TheMightySteve,98.35%,61022,100,4813,20,660,726
8951,es,4495138,sval001,99.21%,42354,100,4813,83,1198,1031
8952,lv,4684779,Mregoo,99.20%,60346,100,4813,252,1760,1125
8953,us,2881390,Beanz,98.48%,19532,99,4813,7,291,424
8954,us,2320041,Dubrix,98.64%,49166,100,4813,13,749,455
8955,cl,5233733,Juakoasd,99.11%,39194,100,4813,24,523,830
8956,us,4350394,Fatal015,98.96%,22701,100,4813,21,399,595
8957,us,5082269,Kakeru,98.59%,33840,99,4813,7,227,211
