rank,country,uid,name,accuracy,play count,level,pp,SS,S,A
5466,ph,5682791,Natsume-,98.86%,25070,98,5451,10,214,70
5467,nl,3267487,laurens12b,98.29%,39871,100,5451,25,804,1860
5468,mx,2913678,Silueta,98.98%,38574,100,5451,17,284,210
5469,jp,2076374,sobatsuyu,98.63%,36508,100,5451,24,234,313
5470,cn,7481937,[-Avalon-],98.89%,24175,100,5451,21,561,793
5471,tw,4617137,Tms_Est,98.02%,30559,100,5451,7,563,668
5472,de,5249717,SoDexCo,98.34%,32095,100,5451,94,756,408
5473,ru,4396334,BearGreeD,98.63%,14425,99,5451,6,138,129
5474,ca,4305602,Jimstar,98.98%,43652,100,5451,28,880,667
5475,de,2047748,srb,98.64%,18944,99,5450,11,273,229
5476,jp,198574,Rorry,99.14%,132298,102,5450,654,2256,375
5477,fr,6188468,Miyurissan,96.22%,45821,100,5450,24,337,381
5478,kr,5065549,Enomoto kotaro,97.35%,28753,100,5450,3,380,252
5479,de,2540634,Fatee,99.00%,68463,100,5450,90,719,973
5480,fr,7026613,Eifi,98.97%,17692,100,5449,379,366,221
5481,se,6743402,Flizzzan,98.28%,20822,100,5449,6,226,431
5482,us,6160235,Sytarno,98.45%,46383,100,5449,40,478,734
5483,au,4072703,riotbz,99.11%,37308,100,5449,18,408,380
5484,ca,2698755,Zuizui,97.41%,36960,100,5449,9,719,577
5485,kr,3598160,Roze Pacifica,98.54%,31262,100,5448,10,541,485
5486,de,2920725,Voyen,99.05%,40000,100,5448,81,1178,833
5487,jp,6033576,-makaron-,98.07%,35229,100,5448,3,530,1107
5488,au,2337262,AstraLeah,98.67%,37652,100,5448,30,1023,905
5489,de,7426348,Kaneda,98.47%,33826,100,5448,58,1068,1074
5490,nl,5939445,GenDoNL,98.60%,51861,100,5448,66,533,760
5491,lv,2129634,Choilicious,98.84%,162686,102,5447,503,5546,1992
5492,us,2304449,Wodahshian,99.07%,36197,100,5447,97,727,933
5493,ca,2842612,Ruwi,98.02%,27781,100,5447,16,695,675
5494,gb,4915987,Cl9,99.07%,16983,99,5447,40,421,350
5495,us,7890314,XbFTB,98.51%,47839,100,5447,20,170,270
5496,cn,4911870,[Kirima Sharo],98.60%,44075,100,5446,5,481,976
5497,us,3762504,Ket,98.95%,43080,100,5446,93,689,968
5498,se,3586791,Curze,98.51%,89145,100,5446,22,860,913
5499,it,4933881,Honjo Kazumi,98.73%,23288,100,5446,24,392,230
5500,fr,4521899,Viden,98.87%,44669,100,5446,54,523,652
5501,us,4168144,Avolition,98.54%,32483,100,5446,54,633,450
5502,us,4483660,Sky_Delta,98.00%,58210,100,5446,42,530,501
5503,us,3230153,Arcanis,98.96%,30380,100,5445,39,646,771
5504,it,2170484,MewzaH,98.18%,45732,100,5445,11,410,990
5505,cz,7251661,RiLiD,98.44%,34853,100,5445,17,490,488
5506,us,1860236,Nyaamara,98.68%,38004,100,5445,41,677,668
5507,hk,3676663,Black Wolf 0,98.65%,81548,100,5445,59,974,588
5508,uy,4665780,Krapy,98.86%,61724,100,5445,53,775,495
5509,us,2985815,Shinobu Oshino,99.00%,27273,100,5444,42,626,1034
5510,sg,7506646,SupremeChaoss,97.88%,50714,100,5444,27,495,381
5511,fr,5021288,n3pthys,98.60%,51155,100,5444,6,363,562
5512,au,2089506,Enimate,98.88%,18275,99,5444,20,396,579
5513,nl,2579962,[Sayui],98.75%,39750,100,5443,141,1345,2006
5514,cn,4014850,woshizhu,98.06%,19582,99,5443,15,340,428
5515,pa,3075738,4ndr3w18,98.25%,80913,100,5443,12,618,431
5516,by,6491985,Furious67,99.17%,18241,100,5442,64,761,693
5517,br,1647597,Kadran,97.49%,90297,100,5442,55,1172,1022
5518,us,4209965,Bonk,99.33%,16102,100,5442,175,309,178
5519,cn,863377,zyhaha,97.78%,8564,85,5442,3,74,136
5520,cl,4738338,Nachoo711,98.75%,77188,100,5442,22,441,605
5521,ca,3893420,trevrasher,98.57%,24660,100,5441,40,493,510
5522,fi,3946060,Knorry,98.56%,32811,100,5441,22,620,675
5523,ca,3307897,janitoreihil,99.04%,16261,97,5441,1,65,306
5524,fr,6469536,Une Banane,99.28%,15008,100,5441,99,730,476
5525,hk,20535,m0mo,99.19%,55401,100,5441,12,482,169
5526,cn,6477247,Curtain_X,98.55%,38104,100,5441,4,687,601
5527,br,6819667,SnNow,99.35%,8953,96,5440,33,178,174
5528,us,5590013,DEAD END,98.84%,43892,100,5440,291,670,519
5529,pl,2911314,Command DDOS,99.07%,51316,100,5440,28,499,542
5530,de,4992447,Rot,96.85%,33834,100,5440,10,333,327
5531,hk,3807889,LoveSongForYou,98.71%,31897,100,5440,57,690,634
5532,fr,2295621,Xybi,99.38%,93327,101,5440,208,2062,1087
5533,fr,4354854,Megalovania,98.35%,24473,100,5440,66,499,495
5534,hk,1004719,polkksm,98.11%,15018,97,5440,17,470,652
5535,br,2675982,Sevigoth,98.55%,78287,100,5439,345,2227,577
5536,de,2061789,Jura,98.84%,54907,100,5439,618,1099,458
5537,us,6814305,DFog,99.12%,27972,100,5439,25,732,766
5538,br,5321316,Black Hill,98.65%,36979,99,5439,15,326,403
5539,de,2841850,turbedi,98.90%,53058,100,5439,15,612,589
5540,us,2387294,AdagakiAki,98.72%,39658,100,5438,43,438,613
5541,ru,2195646,Kyubey,98.60%,69486,100,5438,132,1296,1214
5542,at,4222488,Kenzo,97.89%,40899,100,5438,6,419,238
5543,us,2728802,morcfiz,98.37%,53654,100,5438,15,416,920
5544,us,5383496,BlackZero,98.61%,76580,100,5438,12,479,900
5545,ca,3214844,Feiri,98.07%,26395,100,5437,18,380,587
5546,nl,3839301,HatCreater1,99.04%,19579,99,5437,43,504,475
5547,jp,4730146,kayu77,98.41%,67578,100,5437,32,350,503
5548,ro,7552300,cristi2708,98.68%,42652,100,5437,54,575,431
5549,ca,3922405,versacekfc,98.89%,35830,100,5437,7,417,325
5550,ru,2952230,Incorage,98.78%,79376,100,5437,26,904,181
5551,us,6875519,coowhip,98.16%,28496,100,5436,11,155,744
5552,ro,6496480,Kuzune,99.34%,23617,100,5436,38,331,327
5553,jp,2379533,ginrou0803,99.14%,62027,100,5436,59,391,720
5554,us,5171995,Ora,98.61%,43412,100,5436,50,660,1133
5555,jp,3854666,HKR,98.03%,24365,100,5436,58,1282,520
5556,jp,1482571,banana77777,96.60%,52203,100,5436,7,469,549
5557,se,3093047,AnteeeK,99.06%,25890,100,5436,47,492,892
5558,ca,3881305,Linx,98.25%,31087,99,5436,6,111,270
5559,kr,5101453,_sinon_,98.80%,17012,100,5436,23,405,484
5560,hu,2094433,monsternyu,99.02%,70562,100,5435,42,1171,957
5561,fr,6686406,x1 miss,98.30%,43486,100,5435,17,236,517
5562,us,7084392,foreversighing,99.11%,58991,100,5435,781,689,1006
5563,fr,4097563,Narkotik,97.51%,59218,100,5435,57,746,438
5564,jp,2214102,SiLCRo,98.92%,17966,100,5435,60,774,714
5565,al,4728211,Klodian-,98.36%,36887,99,5434,10,311,481
5566,pl,2856265,Aesti,98.51%,95615,100,5434,43,1349,975
5567,us,3886870,SugKuken,98.61%,36467,100,5434,63,469,522
5568,ru,4230157,uDeidara,98.79%,70561,100,5434,146,2144,1297
5569,tw,961595,TsukiBot,98.53%,77024,100,5434,129,1693,1346
5570,de,3799202,Saut,98.87%,62535,100,5434,99,872,595
5571,us,3226310,zuuts,99.34%,73845,100,5434,50,815,1269
5572,us,2636865,Charon,98.67%,31261,100,5433,59,972,592
5573,br,2965164,NelsonG14,99.43%,53082,100,5433,181,1439,105
5574,pl,3403384,Vatras,98.34%,92204,100,5433,36,1474,955
5575,fr,4685133,dydhardy,98.83%,35862,100,5433,302,851,917
5576,jp,1328523,shigurin,98.02%,64337,100,5433,94,1394,984
5577,jp,6726713,Maple17,98.82%,17636,100,5433,192,931,1535
5578,pl,5651231,mixeue,98.38%,41210,100,5433,310,1361,796
5579,sg,3385566,plaatinum,98.51%,60169,100,5432,66,1203,457
5580,jp,615088,spark_sk,98.79%,105424,101,5432,254,2960,1602
5581,au,3356259,zSymphonyz,98.79%,29773,100,5432,25,744,572
5582,us,2690339,Pam,97.90%,24747,100,5432,3,409,738
5583,gb,4442086,snowi,98.95%,60753,100,5431,136,671,756
5584,cz,3762697,Firax,99.10%,60043,100,5431,30,580,513
5585,fi,4312196,LightCute,97.71%,86500,100,5431,32,593,314
5586,ae,2801505,Snickers,99.23%,34833,100,5431,103,934,327
5587,lv,6156091,AleksandrsCaks,98.53%,23298,100,5431,21,687,719
5588,jp,5336716,kai53247,97.64%,28890,99,5431,6,303,334
5589,us,4607286,Bloomy,98.50%,56191,100,5431,190,547,425
5590,fi,5847253,GerbiilixD,98.69%,43896,100,5431,21,465,586
5591,de,5118443,KenjiSetou,98.62%,26802,100,5430,448,1655,1194
5592,pl,1839540,Ulti,98.44%,75817,100,5430,60,836,503
5593,pl,2100107,drunk daughter,98.55%,112495,100,5430,117,1392,1339
5594,nl,1161836,SketchZ,98.36%,56312,100,5430,91,1435,551
5595,ir,1510213,Mahouxa,99.09%,19310,99,5430,144,1107,478
5596,vn,4907365,baocanhsat,98.67%,82861,100,5430,5,590,684
5597,jp,3824974,Reinaaa,98.62%,53223,100,5430,21,824,1012
5598,cn,3515152,Forgetest,99.41%,34218,100,5430,54,359,463
5599,au,2322102,Grimsever,98.77%,40047,100,5430,54,798,785
5600,us,3531131,Yukiko,98.10%,26193,100,5430,13,394,312
5601,us,6489078,Cyrame,99.20%,29705,100,5430,47,861,521
5602,ca,2966685,Stithos,98.92%,27173,100,5430,68,560,1308
5603,ph,3056050,Katsura da,99.14%,69104,101,5430,235,1800,355
5604,us,3172374,Hanaddang,98.81%,63214,100,5429,11,836,1273
5605,ca,4756761,Celentia,99.05%,48691,100,5429,30,386,762
5606,jp,2899379,tomiya0,98.85%,39045,100,5429,5,272,378
5607,nz,3404522,Iguchaggili,98.99%,41090,100,5429,37,728,407
5608,tw,4641959,-Tanya-,98.55%,70425,100,5429,9,428,105
5609,au,4531917,[-Prox-],98.72%,66270,100,5429,30,601,409
5610,mx,7301672,Trooper-,99.35%,45799,100,5429,70,499,1435
5611,fr,3473154,-Fi-,98.50%,42747,100,5428,16,686,499
5612,de,4088998,Negatiiive,98.80%,17566,100,5428,119,1017,852
5613,pe,8516412,-AxL,97.43%,14754,99,5428,27,594,275
5614,co,8276502,DEK-,98.77%,73427,100,5427,9,240,240
5615,se,2996092,Yippz,98.69%,51722,100,5427,54,762,397
5616,us,712923,Vesture,99.01%,8901,97,5427,43,356,208
5617,de,3742271,DasherQ,98.99%,48987,100,5426,127,667,1493
5618,ru,4516434,threerda,99.16%,51290,100,5426,84,721,323
5619,ca,4886116,Smc,99.57%,89529,101,5426,329,1104,476
5620,be,6990066,R3m,98.52%,52098,100,5426,17,302,451
5621,es,1778120,Dhaox,98.71%,37588,100,5426,5,489,464
5622,si,4546021,Darksider35,98.17%,29943,100,5426,36,930,597
5623,hk,6480112,Ice-v-,97.66%,39395,99,5425,7,329,990
5624,pl,2994317,Wavilia,98.40%,25708,99,5425,61,292,206
5625,ca,3458042,Rumby,99.29%,39663,100,5425,176,778,508
5626,de,4554768,End-Time,99.10%,16775,100,5425,58,1116,39
5627,cn,4607215,MelodyP,99.04%,49724,100,5425,235,1474,1012
5628,br,4926661,mikocon,98.44%,99907,100,5424,35,689,1397
5629,nl,4409612,BossBob,99.18%,39735,100,5424,352,1328,1012
5630,is,4043420,davidercool,99.03%,31646,100,5423,35,411,649
5631,fr,4655448,MF Twinky,98.68%,56567,100,5423,167,1429,1058
5632,jp,1069451,Ahresty,98.43%,83287,100,5423,32,1134,970
5633,jp,1084173,ihu,98.65%,41398,100,5423,24,1123,740
5634,gb,7138529,Extract,98.70%,23415,99,5422,56,283,483
5635,ph,1725067,Siegrein,99.05%,58541,100,5422,164,845,10
5636,fr,5224889,Vakeros,97.79%,28527,100,5422,17,359,516
5637,gb,6530347,Silverfox732,98.64%,30238,100,5422,19,243,865
5638,sg,5236786,-Tiara-,98.58%,23065,100,5422,4,320,203
5639,sg,2123087,handsome,98.12%,66675,100,5422,15,675,947
5640,jp,3138668,C4maLK,98.62%,26911,100,5422,7,440,364
5641,de,1091986,Hydrano,99.12%,43597,100,5422,339,2861,1981
5642,no,3015190,e7a,98.85%,40759,100,5421,21,291,933
5643,ma,2075305,Caabiezi,98.64%,46198,100,5421,66,784,322
5644,es,3595954,tsugi,98.98%,62449,100,5421,50,520,442
5645,kz,6347674,-Kirishima,98.96%,43793,100,5421,32,439,416
5646,dz,6848002,SpiderKing9,98.62%,49096,100,5420,20,317,347
5647,au,205406,blop,98.68%,57787,100,5420,15,1269,863
5648,ca,5388645,Auggy,99.20%,47519,100,5420,64,554,896
5649,ec,4449177,milokcrair,97.36%,89573,100,5420,177,1852,772
5650,ca,5334171,Swiflez,98.33%,34190,100,5420,10,413,662
5651,hk,4447977,sonuvabetch,98.84%,39603,100,5420,110,2148,1071
5652,it,5924485,castrizio,98.75%,25372,100,5420,7,711,834
5653,pt,2713287,RobotTermite,98.15%,69716,100,5420,9,403,142
5654,us,5011379,iPhone 7,97.31%,20900,98,5419,8,175,261
5655,pe,6082212,Yken,98.61%,59463,100,5419,28,698,574
5656,mx,6289441,Julisho,97.31%,73276,100,5419,182,764,583
5657,us,5960803,spyro657,98.63%,30088,99,5419,58,405,413
5658,cn,4641801,su11201130,96.17%,22495,100,5419,4,283,359
5659,de,3832959,Touhou,99.22%,59377,101,5419,94,1299,1054
5660,be,1612624,GoldenWolf,97.77%,52783,100,5418,161,1607,811
5661,ph,3262174,divinehate,98.28%,20747,98,5418,5,82,183
5662,us,7178728,sorotot,98.91%,37514,100,5418,30,406,563
5663,jp,1901516,CreamPuffChris,99.18%,76315,100,5418,149,1368,681
5664,us,2680097,Sneaky,99.46%,68554,100,5418,149,662,304
5665,pl,3929476,MareckiPL,98.69%,23398,99,5417,28,357,526
5666,pl,2129920,tereska53,98.40%,94213,100,5417,102,1421,430
5667,tw,872969,a08171119,99.25%,64113,100,5417,706,1423,554
5668,us,3825595,blooblur,97.61%,43227,100,5417,6,256,182
5669,us,4681947,raw0123,98.86%,62120,100,5417,102,674,998
5670,ru,4168138,DrMengele,98.93%,52821,100,5417,46,568,833
5671,de,2123482,NickIB,99.05%,39289,100,5417,22,301,512
5672,dk,2169104,Gunnar,98.98%,47657,100,5417,14,553,912
5673,us,6668666,Cappyrappy,98.70%,49503,100,5416,53,501,988
5674,de,7249324,ReexFX,98.64%,28617,100,5416,38,662,609
5675,ca,5177530,Sebasten,98.65%,35833,100,5416,13,342,657
5676,fi,6056224,Himegami,97.92%,46867,100,5416,35,498,505
5677,nz,2200080,frozendekay,99.32%,64082,100,5415,88,560,942
5678,ca,3110444,Arne-,98.84%,37003,100,5415,24,505,1179
5679,us,6235225,Erick,98.48%,34974,100,5415,22,413,530
5680,in,6636960,Ryuukai,98.93%,44536,100,5414,138,962,1146
5681,tw,2820787,FuLanda,98.32%,31647,100,5414,25,539,321
5682,sg,1671376,[ Jg ],98.95%,53174,100,5414,59,769,1273
5683,us,1855493,Turu,98.94%,39121,100,5414,33,612,913
5684,cn,685188,FujiwaraNoMokou,97.51%,148613,101,5414,38,865,727
5685,ru,4942660,Dramophone,99.48%,61902,100,5414,121,1283,4
5686,us,4020430,FadedLamp,98.84%,30667,100,5414,43,883,1314
5687,cn,4413985,Ameangari,99.15%,18769,100,5413,41,901,0
5688,de,2345078,Krimek,99.27%,66699,100,5413,189,1230,735
5689,ee,2163519,Kriips,98.73%,22853,100,5413,16,469,295
5690,jp,7509860,Kurasina Asuka,98.79%,9749,98,5413,10,165,127
5691,th,502592,Noobish,97.94%,28845,100,5413,3,326,398
5692,sg,5014168,Azumie,98.78%,46538,100,5413,37,500,828
5693,us,2624341,Hiatus,98.96%,46680,100,5413,56,590,648
5694,de,4316820,Evox,98.10%,63196,100,5412,11,460,431
5695,jp,5097622,Egoist-ryo1998,98.51%,27290,100,5412,42,820,828
5696,id,7043843,Rhonin,97.66%,22936,100,5412,1,222,1165
5697,ca,5194404,Gift,97.87%,56542,100,5412,41,384,711
5698,ca,3992043,P3NGU1NZ,99.45%,49837,100,5412,95,389,254
5699,jp,1202041,sekireaaw,98.96%,75347,100,5412,122,1869,1234
5700,us,4925165,aaaaaaa-,98.80%,40195,99,5412,20,269,374
5701,fi,1825005,Jallu10_FIN,99.00%,26725,100,5412,67,947,682
5702,th,3504692,Chorus,97.09%,33137,100,5412,23,545,588
5703,de,3446506,Zemqu,99.32%,60534,100,5412,215,920,1310
5704,cl,443513,Isr4,98.28%,94803,100,5412,391,1195,560
5705,us,3762032,xxx,98.37%,14183,99,5411,5,325,286
5706,ru,4131087,JEWY_JEWY_JIN,99.23%,53112,100,5411,75,556,427
5707,hk,3789651,KEN5328,98.82%,9339,99,5411,12,145,273
5708,tw,431594,AMasochism,99.60%,95745,101,5411,1171,2218,827
5709,ru,5292580,kymbIc,98.48%,11828,100,5411,58,480,544
5710,se,3813889,Railgyun,98.09%,52062,100,5411,21,441,850
5711,fr,6145547,Truite,98.65%,28854,100,5411,57,757,593
5712,us,6576002,2xExp,98.16%,24480,100,5411,7,419,507
5713,ru,2419933,Bflat,99.51%,65010,100,5411,165,855,1525
5714,us,5364763,Naotoshi,97.74%,19872,100,5410,0,710,547
5715,fr,1880309,J V,99.38%,82390,101,5410,736,3100,1341
5716,it,2363017,Gukio,99.42%,51741,100,5410,183,305,8
5717,ru,4020859,tipokaktotak,99.15%,56915,100,5410,17,504,361
5718,cn,453450,wayayan,99.39%,25429,100,5410,161,1375,110
5719,au,5209140,[Hi Im Pro],98.93%,55096,100,5410,54,563,857
5720,us,4509030,Tyls Boyfriend,98.98%,64017,100,5409,32,420,423
5721,de,6317514,Nussegge,99.15%,44533,100,5409,2250,6991,540
5722,mx,5851587,DieterOurSavior,97.25%,45500,100,5409,12,409,358
5723,ar,979519,Rk0,99.11%,86914,101,5409,521,2474,2
5724,th,5286218,yOlO-Nature,97.97%,35740,100,5409,7,338,597
5725,de,2732334,CornChaos,98.14%,50557,100,5409,17,464,348
5726,lt,5256494,Shappey,97.82%,20197,99,5409,32,443,453
5727,us,2909073,Statyk,98.13%,122498,100,5408,0,159,332
5728,jp,1818717,loloa,99.05%,95900,100,5408,23,319,589
5729,ph,3142144,neptune23,98.39%,66262,100,5408,153,1734,1109
5730,br,2288363,SillyFangirl,97.23%,20960,100,5408,26,545,504
5731,cn,4298072,Hengye,98.61%,20845,100,5407,17,680,1048
5732,cn,1226709,Togawa Mayu,98.62%,37535,100,5407,51,836,421
5733,us,5985741,intu13,98.44%,38532,98,5407,445,360,240
5734,at,1612946,LetsFailNoob,98.96%,18359,100,5407,80,989,1010
5735,se,1745272,Wirrek The Cat,98.84%,77823,100,5407,22,953,1292
5736,br,3311955,sat,97.67%,37517,100,5407,13,843,646
5737,gb,240049,Kraiz,99.19%,22964,100,5407,38,631,365
5738,us,6935433,chessm64,99.00%,90459,100,5406,66,914,1543
5739,us,6405439,sti fanboy,99.21%,8994,99,5406,45,223,203
5740,de,1350338,Cray,98.42%,94135,100,5406,47,1232,1635
5741,us,3976115,TitanOuranus,98.94%,27879,100,5406,21,361,695
5742,ca,2490702,BradXYZ,99.48%,44733,100,5406,2229,1745,1675
5743,de,822600,Bizeps,98.28%,30967,100,5406,44,1105,1173
5744,jp,3658361,Crecia,97.20%,31698,99,5406,2,165,159
5745,ca,3931582,Redd -,98.64%,38993,100,5405,31,440,662
5746,mo,1081136,kcar8899,98.99%,46765,100,5405,5,381,626
5747,kr,5102961,C0C0C0,97.46%,14930,99,5405,8,314,536
5748,ru,5799627,V4RCH,98.37%,43445,100,5405,27,440,330
5749,ch,6132508,A K E N O,99.17%,61639,100,5404,40,875,566
5750,pe,6240365,TheDude,98.62%,58769,100,5404,64,691,408
5751,be,3706039,Ulygold,97.19%,34235,100,5404,61,703,637
5752,us,3759474,Corcheedos,98.44%,64833,100,5404,17,479,442
5753,jp,501520,Hamazo,98.12%,24038,100,5404,20,611,835
5754,id,5935857,caprielo101,98.15%,40944,100,5404,5,238,653
5755,jp,3634841,Sc06_,99.12%,64522,100,5404,131,822,586
5756,de,3901894,Akimotokun,98.03%,53236,100,5404,45,1152,876
5757,rs,6907006,Pupuja,97.20%,31844,100,5403,10,258,236
5758,ca,2747704,Dawt,97.38%,15549,99,5403,32,499,147
5759,us,2214351,Nicholas,98.72%,18656,100,5403,40,541,1281
5760,jp,3944830,arpkpop,99.17%,12662,100,5403,96,843,391
5761,pl,4937790,CherryBeryl,99.11%,29574,100,5403,288,1010,419
5762,bg,7324921,Danitos,98.55%,32646,100,5403,35,364,727
5763,us,2095222,Lolitoro,99.36%,50845,100,5402,55,520,776
5764,fr,5190920,-Sinq-,98.18%,36201,100,5402,48,632,522
5765,de,6113284,-Element-,98.99%,29416,100,5402,127,820,817
5766,tr,4920617,Duoquote,98.51%,27971,100,5402,26,552,609
5767,cn,4510372,Greenenvy,98.99%,53031,100,5402,22,1098,354
5768,ie,3737136,M a t t y,99.04%,61229,99,5402,35,257,253
5769,kr,2353405,Sirin,97.79%,45326,100,5402,44,958,267
5770,fr,5761765,G Sabelette,98.61%,75396,100,5401,28,697,491
5771,hu,7152332,olteR,98.56%,35924,100,5401,48,749,476
5772,il,5407436,Potat,97.59%,65717,100,5401,6,508,560
5773,gb,3799313,Chassit,99.59%,44010,100,5401,236,878,976
5774,th,445236,Popo[Mikoto],98.89%,71209,101,5401,51,1201,293
5775,jp,1156509,Ryusensh,98.97%,20809,100,5401,35,310,109
5776,cn,6818003,[ Renekton ],99.04%,22440,98,5400,22,134,145
5777,us,2887133,Aperture,98.02%,35269,100,5400,9,371,1248
5778,pl,1853163,SavleR,99.13%,57110,100,5400,156,1273,313
5779,br,3259028,Cartmanzin,98.64%,45070,100,5400,28,736,584
5780,jp,813137,Celesty,98.64%,65887,100,5400,141,1074,319
5781,ru,4301627,Maggy,99.21%,63566,100,5400,43,380,660
5782,us,7504689,Majestic Panda,98.34%,32212,99,5400,4,239,196
5783,de,4325669,NicoSan,97.80%,45841,100,5399,8,638,703
5784,br,2579943,Lune,98.95%,26166,100,5398,66,402,185
5785,py,7725230,Ronald PY,98.71%,33455,99,5398,26,392,443
5786,us,1264647,ckbruin13,99.32%,31597,100,5398,168,1049,424
5787,ar,4628293,Rodrigo-O_O-,98.89%,55134,100,5398,310,1196,1074
5788,be,5627005,pvtHenk,98.91%,19798,100,5397,69,846,434
5789,ar,3984742,Domingo Cavallo,97.88%,27644,100,5397,4,211,338
5790,jp,3133080,Mu5b1,98.07%,40829,100,5397,94,1202,1108
5791,us,4722369,Aloex,98.73%,29639,100,5397,24,671,994
5792,ru,2391952,MrPadaren,98.09%,41278,100,5397,0,747,397
5793,hu,4624788,Riknoob,98.33%,80670,100,5396,4,421,543
5794,us,4912999,Prince,98.10%,62874,100,5396,13,631,491
5795,pl,7352219,Astrafe,98.13%,28646,100,5396,18,427,578
5796,tw,447813,forevehappy,98.99%,81823,100,5396,253,2383,137
5797,gb,3505377,Fatpython,98.63%,58019,100,5396,25,389,613
5798,cn,2292658,moemo,99.13%,53123,100,5395,57,1136,1059
5799,au,4122729,SweetMate,99.01%,50159,100,5395,96,727,956
5800,gb,6861676,Prurtz,98.41%,33086,99,5395,13,281,941
5801,us,4246304,Park Shin Hye,98.74%,29681,100,5395,36,1182,482
5802,de,4055226,Funk the drunk,97.96%,73666,100,5395,8,264,431
5803,au,4006390,yay,99.25%,92811,100,5395,280,2183,2130
5804,rs,3306295,Iksu,98.92%,17166,100,5394,123,1158,461
5805,se,4347098,PRlSMA,99.37%,30931,100,5394,46,788,240
5806,hk,2968245,easonho4,99.12%,14633,99,5394,32,595,525
5807,pl,1882587,vietnam13231,99.41%,40957,100,5393,105,1262,586
5808,cn,445299,dzh4bftks,99.28%,58121,101,5393,394,2418,127
5809,kr,1523972,RAGUGE,99.33%,10101,97,5392,78,484,255
5810,ru,490568,Rost94,98.47%,99461,101,5392,573,3976,213
5811,cn,8034357,suima,97.83%,8783,99,5392,11,258,233
5812,fr,2282145,Jiuchu,98.57%,46395,100,5392,40,369,920
5813,fr,4954813,Flamouye,98.02%,32795,100,5391,23,369,443
5814,no,4295865,MyAngelRemi,99.07%,101371,100,5391,281,2993,2123
5815,us,5527053,Restodruid,98.57%,30034,100,5391,8,441,433
5816,de,6239874,Izumi Kyouka,98.59%,68465,100,5391,22,534,1526
5817,br,2940158,darken1,98.09%,63433,100,5390,33,930,1170
5818,au,2121308,proteendeen,97.62%,33832,100,5390,3,254,253
5819,us,3542123,aaa123,99.33%,40141,100,5390,45,701,393
5820,cn,5309502,MusicCraftor,99.53%,19058,100,5390,214,836,952
5821,ca,3577199,tzamen,98.15%,62724,100,5390,113,941,889
5822,fr,3758279,Jambon Beurre,98.70%,52315,100,5390,57,829,953
5823,cy,3074610,[ Shark ],99.21%,70021,100,5390,601,806,413
5824,au,2078719,Klentil,98.85%,24885,100,5390,37,345,282
5825,us,2170951,Trance,98.51%,43484,100,5390,68,671,1043
5826,ru,2490096,ko0koc,96.00%,65625,100,5390,31,627,844
5827,fr,3093139,Wrys,98.64%,98048,101,5389,673,576,535
5828,cn,2509328,Sakuzyo,97.18%,36943,100,5389,30,1049,679
5829,kr,7751333,Tled,98.70%,29974,99,5389,0,161,385
5830,us,2709588,markuci,97.84%,62988,100,5389,15,484,700
5831,fi,2722664,- XVZ -,98.42%,31566,100,5389,27,475,1027
5832,us,7609977,flutSibits,98.91%,16355,100,5388,37,449,393
5833,ru,7169208,Nozd0rmu,98.90%,26524,100,5388,81,1187,977
5834,fr,2724461,Toyosaki,98.96%,51912,100,5388,69,888,1061
5835,nz,8691695,Mousiini,99.03%,31112,100,5388,32,353,413
5836,nl,870855,Onbeat,98.19%,30403,100,5388,8,337,444
5837,dk,4382428,sunbob,99.22%,59086,100,5387,136,542,782
5838,ca,1084394,Seikyuu0,98.57%,14949,100,5387,9,267,210
5839,ma,2607681,[ -NaLu- ],99.11%,59790,100,5387,76,1176,715
5840,de,6154274,fishipat,98.24%,49602,100,5387,68,745,850
5841,us,2434171,umar2le,98.59%,53714,100,5387,19,682,552
5842,ca,2432784,ScrYpt,97.72%,37200,100,5387,3,275,672
5843,us,5024537,NightCourtDan,99.03%,59754,100,5386,19,751,1526
5844,tw,1557955,Nerova Riuz GX,99.01%,32349,100,5386,86,773,723
5845,jp,3925670,Yuzusoft,98.67%,23097,98,5386,23,261,379
5846,pl,3647597,Senuki,97.95%,57664,100,5386,20,468,912
5847,gb,4422232,Katsumito,99.17%,87328,100,5385,147,906,361
5848,us,2772204,Stampapa,99.23%,41895,100,5385,43,335,586
5849,jp,4478495,[ Checkmate ],98.74%,4135,96,5385,12,143,104
5850,us,4874174,hitowy,98.42%,49970,100,5385,34,924,1079
5851,mx,6433913,SKT KUKIZ RNG,99.09%,48222,100,5385,32,492,178
5852,nl,6681561,AyyMetii,98.76%,27383,100,5385,8,353,812
5853,ca,767009,Satonaka,98.94%,60873,101,5384,349,3001,1114
5854,us,2931883,Ascendance,98.71%,36141,100,5384,29,623,870
5855,cz,6797223,HonzaUrbis,99.40%,56277,100,5384,238,715,1432
5856,ro,3479190,ItsSoby,98.40%,47527,100,5384,243,990,1038
5857,kr,272117,CheEZ,99.14%,77958,100,5384,317,1349,282
5858,no,2785549,Keada,98.96%,34031,100,5384,27,717,879
5859,ru,390729,Termalteck,98.81%,57873,100,5384,32,455,312
5860,ru,5712475,SpinZee,98.16%,44139,100,5384,69,1356,843
5861,it,5059739,erodra,99.11%,26846,100,5383,35,405,327
5862,gb,5185326,_Yuzuki,98.62%,21970,100,5383,20,382,360
5863,jp,3406963,KeyCoooooO,98.50%,52466,100,5383,29,713,285
